Date,day,month,year,min,max
13/03/2015,13,3,2015,4,8.4
14/03/2015,14,3,2015,2.4,6.9
15/03/2015,15,3,2015,2.8,7.6
16/03/2015,16,3,2015,4.1,7.6
17/03/2015,17,3,2015,3.6,9.4
18/03/2015,18,3,2015,0,9.9
19/03/2015,19,3,2015,0.7,9.3
20/03/2015,20,3,2015,1.1,12
21/03/2015,21,3,2015,3.2,9.4
22/03/2015,22,3,2015,2.1,9.3
23/03/2015,23,3,2015,0.4,10.1
24/03/2015,24,3,2015,1.3,9
25/03/2015,25,3,2015,-1.2,9.3
26/03/2015,26,3,2015,1.5,10.9
27/03/2015,27,3,2015,2.3,11.6
28/03/2015,28,3,2015,4.8,13.7
29/03/2015,29,3,2015,7,11.3
30/03/2015,30,3,2015,4.2,11.7
31/03/2015,31,3,2015,6.1,10.8
01/04/2015,1,4,2015,3.1,9.5
02/04/2015,2,4,2015,4.3,10.3
03/04/2015,3,4,2015,5.6,11.3
04/04/2015,4,4,2015,6.4,10.9
05/04/2015,5,4,2015,5.7,12.5
06/04/2015,6,4,2015,1.7,14.6
07/04/2015,7,4,2015,1.7,15.8
08/04/2015,8,4,2015,4,16.7
09/04/2015,9,4,2015,4.7,17.2
10/04/2015,10,4,2015,4.4,20.1
11/04/2015,11,4,2015,6.3,11.6
12/04/2015,12,4,2015,3.6,14.4
13/04/2015,13,4,2015,1.5,14.8
14/04/2015,14,4,2015,6.1,18
15/04/2015,15,4,2015,6,17.7
16/04/2015,16,4,2015,4.5,15.3
17/04/2015,17,4,2015,5.8,13.8
18/04/2015,18,4,2015,2.9,14.3
19/04/2015,19,4,2015,2.6,11.8
20/04/2015,20,4,2015,1.5,16.3
21/04/2015,21,4,2015,2.7,17.9
22/04/2015,22,4,2015,2.5,16.8
23/04/2015,23,4,2015,4.3,17.3
24/04/2015,24,4,2015,4.7,15
25/04/2015,25,4,2015,9.3,15.2
26/04/2015,26,4,2015,3.1,11.1
27/04/2015,27,4,2015,0,11.3
28/04/2015,28,4,2015,2,11.4
29/04/2015,29,4,2015,4.7,12.2
30/04/2015,30,4,2015,3.6,13
01/05/2015,1,5,2015,2.5,11.8
02/05/2015,2,5,2015,3.7,12
03/05/2015,3,5,2015,6.9,18
04/05/2015,4,5,2015,8.3,16.2
05/05/2015,5,5,2015,10.2,14.4
06/05/2015,6,5,2015,7.1,11.9
07/05/2015,7,5,2015,6.5,14.3
08/05/2015,8,5,2015,4.2,14.6
09/05/2015,9,5,2015,8.5,14.4
10/05/2015,10,5,2015,6.2,16.8
11/05/2015,11,5,2015,10.6,18.6
12/05/2015,12,5,2015,8.8,15.2
13/05/2015,13,5,2015,4.3,16.7
14/05/2015,14,5,2015,6.1,10.8
15/05/2015,15,5,2015,5.7,14.9
16/05/2015,16,5,2015,8.9,14.8
17/05/2015,17,5,2015,6,13.7
18/05/2015,18,5,2015,7.4,12.9
19/05/2015,19,5,2015,5.2,12.5
20/05/2015,20,5,2015,5,13.5
21/05/2015,21,5,2015,5.3,16.6
22/05/2015,22,5,2015,8.2,17.5
23/05/2015,23,5,2015,9.2,16.6
24/05/2015,24,5,2015,9.2,16.2
25/05/2015,25,5,2015,6.2,14.6
26/05/2015,26,5,2015,7.7,15.5
27/05/2015,27,5,2015,4.8,16.3
28/05/2015,28,5,2015,8.6,14.7
29/05/2015,29,5,2015,7.2,13
30/05/2015,30,5,2015,4.8,14.8
31/05/2015,31,5,2015,9.6,14.4
01/06/2015,1,6,2015,4.9,13.6
02/06/2015,2,6,2015,8.8,16.7
03/06/2015,3,6,2015,8.7,16.8
04/06/2015,4,6,2015,4.6,20.4
05/06/2015,5,6,2015,11.7,20.5
06/06/2015,6,6,2015,6.6,16.2
07/06/2015,7,6,2015,6.2,16.1
08/06/2015,8,6,2015,4.9,16.6
09/06/2015,9,6,2015,3.9,14.5
10/06/2015,10,6,2015,4.9,17.1
11/06/2015,11,6,2015,6.1,21.8
12/06/2015,12,6,2015,9.4,21.8
13/06/2015,13,6,2015,13.1,16.3
14/06/2015,14,6,2015,10.4,15.3
15/06/2015,15,6,2015,6.8,18.2
16/06/2015,16,6,2015,9.3,21.3
17/06/2015,17,6,2015,10.9,20.3
18/06/2015,18,6,2015,10,17.3
19/06/2015,19,6,2015,8.2,17.6
20/06/2015,20,6,2015,10.6,18.9
21/06/2015,21,6,2015,12.1,16.7
22/06/2015,22,6,2015,10.1,15.8
23/06/2015,23,6,2015,8.8,19.5
24/06/2015,24,6,2015,9.4,21
25/06/2015,25,6,2015,10.7,22.4
26/06/2015,26,6,2015,12.5,20.9
27/06/2015,27,6,2015,10.7,21.5
28/06/2015,28,6,2015,12.6,19.5
29/06/2015,29,6,2015,11.2,22.7
30/06/2015,30,6,2015,12.2,28.1
01/07/2015,1,7,2015,16.6,32.8
02/07/2015,2,7,2015,14.1,21.8
03/07/2015,3,7,2015,9.1,24.9
04/07/2015,4,7,2015,15.2,24.6
05/07/2015,5,7,2015,10.3,21.6
06/07/2015,6,7,2015,10.1,19.9
07/07/2015,7,7,2015,13.6,20.5
08/07/2015,8,7,2015,12.6,18.3
09/07/2015,9,7,2015,8.7,19.9
10/07/2015,10,7,2015,9.6,25.3
11/07/2015,11,7,2015,12.9,22.2
12/07/2015,12,7,2015,13.5,21.3
13/07/2015,13,7,2015,13.8,18.8
14/07/2015,14,7,2015,14.8,20
15/07/2015,15,7,2015,12.3,19.5
16/07/2015,16,7,2015,9.1,23.2
17/07/2015,17,7,2015,14.1,21.1
18/07/2015,18,7,2015,9.7,20.6
19/07/2015,19,7,2015,12.2,20.9
20/07/2015,20,7,2015,9.6,22.5
21/07/2015,21,7,2015,12.4,22.3
22/07/2015,22,7,2015,11.8,19.4
23/07/2015,23,7,2015,9.4,18.8
24/07/2015,24,7,2015,10.6,15.5
25/07/2015,25,7,2015,9.4,19.3
26/07/2015,26,7,2015,9.1,16.8
27/07/2015,27,7,2015,11.7,17.8
28/07/2015,28,7,2015,11.7,17.5
29/07/2015,29,7,2015,8.5,17.2
30/07/2015,30,7,2015,9.3,17.4
31/07/2015,31,7,2015,5.6,19.9
01/08/2015,1,8,2015,8.9,18.8
02/08/2015,2,8,2015,10.3,22.6
03/08/2015,3,8,2015,14.1,21.4
04/08/2015,4,8,2015,11.9,18.9
05/08/2015,5,8,2015,12.8,19.4
06/08/2015,6,8,2015,13.6,20.8
07/08/2015,7,8,2015,9.9,21.4
08/08/2015,8,8,2015,10.6,23.9
09/08/2015,9,8,2015,11.2,22.5
10/08/2015,10,8,2015,15.6,21.8
11/08/2015,11,8,2015,10.5,19.4
12/08/2015,12,8,2015,9.7,22.6
13/08/2015,13,8,2015,13.1,19.8
14/08/2015,14,8,2015,14.3,17.4
15/08/2015,15,8,2015,10,18.2
16/08/2015,16,8,2015,7.2,19.6
17/08/2015,17,8,2015,10.2,20.3
18/08/2015,18,8,2015,9.9,18.5
19/08/2015,19,8,2015,11.9,18.7
20/08/2015,20,8,2015,14.5,20.9
21/08/2015,21,8,2015,16.4,22.6
22/08/2015,22,8,2015,14.1,26.3
23/08/2015,23,8,2015,16.4,21.9
24/08/2015,24,8,2015,10.4,17.2
25/08/2015,25,8,2015,9.9,17.7
26/08/2015,26,8,2015,13.7,20
27/08/2015,27,8,2015,11.9,18.6
28/08/2015,28,8,2015,9.7,19.6
29/08/2015,29,8,2015,12,20.4
30/08/2015,30,8,2015,12,18.2
31/08/2015,31,8,2015,12.6,14.9
01/09/2015,1,9,2015,10.5,18.2
02/09/2015,2,9,2015,8.3,17.6
03/09/2015,3,9,2015,8.3,14.6
04/09/2015,4,9,2015,9,15.7
05/09/2015,5,9,2015,8.2,15.2
06/09/2015,6,9,2015,4.2,17.8
07/09/2015,7,9,2015,6.9,18.6
08/09/2015,8,9,2015,6.9,15
09/09/2015,9,9,2015,9.3,17.6
10/09/2015,10,9,2015,9.3,20.4
11/09/2015,11,9,2015,10,20.4
12/09/2015,12,9,2015,13.1,18.3
13/09/2015,13,9,2015,7.9,17.6
14/09/2015,14,9,2015,9,16.2
15/09/2015,15,9,2015,9.6,18
16/09/2015,16,9,2015,7.6,16.1
17/09/2015,17,9,2015,6.2,16.9
18/09/2015,18,9,2015,10.2,18.3
19/09/2015,19,9,2015,8,18.3
20/09/2015,20,9,2015,8,16.7
21/09/2015,21,9,2015,11.2,15.1
22/09/2015,22,9,2015,8.4,15
23/09/2015,23,9,2015,7.7,15.9
24/09/2015,24,9,2015,10,15.8
25/09/2015,25,9,2015,7.8,16
26/09/2015,26,9,2015,5.2,16.6
27/09/2015,27,9,2015,5.5,17.8
28/09/2015,28,9,2015,6,17.9
29/09/2015,29,9,2015,7.1,17.3
30/09/2015,30,9,2015,7.9,17.7
01/10/2015,1,10,2015,7,18.1
02/10/2015,2,10,2015,4.7,17.2
03/10/2015,3,10,2015,5.3,13.2
04/10/2015,4,10,2015,5.1,15.8
05/10/2015,5,10,2015,10,18.1
06/10/2015,6,10,2015,12.8,18.5
07/10/2015,7,10,2015,12.3,14
08/10/2015,8,10,2015,5.6,16.5
09/10/2015,9,10,2015,4.5,16.4
10/10/2015,10,10,2015,6.5,14.4
11/10/2015,11,10,2015,8.7,13.6
12/10/2015,12,10,2015,3.7,13.3
13/10/2015,13,10,2015,5,12.9
14/10/2015,14,10,2015,3.7,13.1
15/10/2015,15,10,2015,5.7,12.7
16/10/2015,16,10,2015,8.7,12
17/10/2015,17,10,2015,7.9,12.4
18/10/2015,18,10,2015,8.7,12.5
19/10/2015,19,10,2015,8.4,13.1
20/10/2015,20,10,2015,5.4,14.4
21/10/2015,21,10,2015,7.1,15.2
22/10/2015,22,10,2015,10.5,13.4
23/10/2015,23,10,2015,4.1,12.1
24/10/2015,24,10,2015,9.6,12.6
25/10/2015,25,10,2015,3.5,11.2
26/10/2015,26,10,2015,4.6,14.6
27/10/2015,27,10,2015,9.4,15.6
28/10/2015,28,10,2015,9.7,14.1
29/10/2015,29,10,2015,8.7,14.2
30/10/2015,30,10,2015,9,15.8
31/10/2015,31,10,2015,9.9,16.2
01/11/2015,1,11,2015,7,15.1
02/11/2015,2,11,2015,6.5,12.4
03/11/2015,3,11,2015,6.7,11.6
04/11/2015,4,11,2015,7.9,14.1
05/11/2015,5,11,2015,10.2,14.8
06/11/2015,6,11,2015,12.2,16.2
07/11/2015,7,11,2015,11.4,16.1
08/11/2015,8,11,2015,7.6,15
09/11/2015,9,11,2015,7.5,15.4
10/11/2015,10,11,2015,10.4,16
11/11/2015,11,11,2015,12.7,15
12/11/2015,12,11,2015,7.4,14.2
13/11/2015,13,11,2015,6.2,9.7
14/11/2015,14,11,2015,5,14.7
15/11/2015,15,11,2015,7.3,15.4
16/11/2015,16,11,2015,9.4,11.6
17/11/2015,17,11,2015,8.7,14.6
18/11/2015,18,11,2015,8.6,13.4
19/11/2015,19,11,2015,9.2,10.2
20/11/2015,20,11,2015,5.3,8.3
21/11/2015,21,11,2015,1.1,4.1
22/11/2015,22,11,2015,-1,6.1
23/11/2015,23,11,2015,-1.7,8.3
24/11/2015,24,11,2015,0.5,8.9
25/11/2015,25,11,2015,5.9,9.7
26/11/2015,26,11,2015,6.6,11.1
27/11/2015,27,11,2015,7.8,12
28/11/2015,28,11,2015,2.2,9.7
29/11/2015,29,11,2015,3.9,11.9
30/11/2015,30,11,2015,5.7,13
01/12/2015,1,12,2015,4.9,13.4
02/12/2015,2,12,2015,8.4,12.8
03/12/2015,3,12,2015,8.8,12.8
04/12/2015,4,12,2015,4.7,12.1
05/12/2015,5,12,2015,7.2,13
06/12/2015,6,12,2015,10.1,13.3
07/12/2015,7,12,2015,7.8,14
08/12/2015,8,12,2015,10.4,12.2
09/12/2015,9,12,2015,3.3,10.7
10/12/2015,10,12,2015,5.8,10
11/12/2015,11,12,2015,5.6,8.4
12/12/2015,12,12,2015,2.7,9.9
13/12/2015,13,12,2015,2.5,8.5
14/12/2015,14,12,2015,3.4,9.4
15/12/2015,15,12,2015,7.1,13.2
16/12/2015,16,12,2015,8.8,13.9
17/12/2015,17,12,2015,10.8,14.1
18/12/2015,18,12,2015,9.8,15.1
19/12/2015,19,12,2015,10.7,15.3
20/12/2015,20,12,2015,9.5,12.1
21/12/2015,21,12,2015,5.6,13.7
22/12/2015,22,12,2015,6.3,13.7
23/12/2015,23,12,2015,6.5,11.3
24/12/2015,24,12,2015,6.5,10.5
25/12/2015,25,12,2015,2.8,13.1
26/12/2015,26,12,2015,6.5,13.8
27/12/2015,27,12,2015,8.3,13.3
28/12/2015,28,12,2015,7.3,12.7
29/12/2015,29,12,2015,8.1,13.1
30/12/2015,30,12,2015,8.2,13.4
31/12/2015,31,12,2015,5.3,9.4
01/01/2016,1,1,2016,0.4,8.9
02/01/2016,2,1,2016,1.9,10
03/01/2016,3,1,2016,4.8,8.4
04/01/2016,4,1,2016,5.2,8.4
05/01/2016,5,1,2016,6,9.6
06/01/2016,6,1,2016,4,8.6
07/01/2016,7,1,2016,4.2,8.7
08/01/2016,8,1,2016,1.3,8.8
09/01/2016,9,1,2016,3.1,9.4
10/01/2016,10,1,2016,3.1,7
11/01/2016,11,1,2016,3,5.9
12/01/2016,12,1,2016,2.8,6.5
13/01/2016,13,1,2016,1.6,6.3
14/01/2016,14,1,2016,1.2,4.4
15/01/2016,15,1,2016,-0.1,5.1
16/01/2016,16,1,2016,-2.3,3
17/01/2016,17,1,2016,-1.4,3.9
18/01/2016,18,1,2016,0,4.5
19/01/2016,19,1,2016,-2.5,5
20/01/2016,20,1,2016,-3.1,5.4
21/01/2016,21,1,2016,-3.2,7.7
22/01/2016,22,1,2016,1.6,11.4
23/01/2016,23,1,2016,4.3,12
24/01/2016,24,1,2016,5.9,13.9
25/01/2016,25,1,2016,9.6,13.7
26/01/2016,26,1,2016,5.4,12.5
27/01/2016,27,1,2016,8.4,12.7
28/01/2016,28,1,2016,2,11.1
29/01/2016,29,1,2016,3.5,11.7
30/01/2016,30,1,2016,4.5,6.8
31/01/2016,31,1,2016,1.9,12.8
01/02/2016,1,2,2016,4.8,13.5
02/02/2016,2,2,2016,6.1,8.4
03/02/2016,3,2,2016,2.2,9.7
04/02/2016,4,2,2016,3.4,11.8
05/02/2016,5,2,2016,8.3,10.5
06/02/2016,6,2,2016,5.7,10.6
07/02/2016,7,2,2016,3.2,9
08/02/2016,8,2,2016,4.4,8.5
09/02/2016,9,2,2016,2.5,7.1
10/02/2016,10,2,2016,2.5,8.2
11/02/2016,11,2,2016,-1.6,8.5
12/02/2016,12,2,2016,-0.2,6.9
13/02/2016,13,2,2016,1,4.8
14/02/2016,14,2,2016,1,6.1
15/02/2016,15,2,2016,-0.7,5.8
16/02/2016,16,2,2016,-3.3,6.9
17/02/2016,17,2,2016,0.5,5.7
18/02/2016,18,2,2016,-0.5,7.6
19/02/2016,19,2,2016,-0.5,9.4
20/02/2016,20,2,2016,2.6,11.6
21/02/2016,21,2,2016,7.8,13.4
22/02/2016,22,2,2016,5.1,8.1
23/02/2016,23,2,2016,1.3,8
24/02/2016,24,2,2016,-3.3,7.2
25/02/2016,25,2,2016,-2.4,5.7
26/02/2016,26,2,2016,0.2,6.9
27/02/2016,27,2,2016,1.1,6.6
28/02/2016,28,2,2016,0.9,7.7
29/02/2016,29,2,2016,-1.6,8.8
01/03/2016,1,3,2016,1.1,12.6
02/03/2016,2,3,2016,2,6.7
03/03/2016,3,3,2016,1,8.2
04/03/2016,4,3,2016,0.2,6.7
05/03/2016,5,3,2016,-0.6,6.8
06/03/2016,6,3,2016,-0.3,6.2
07/03/2016,7,3,2016,-1.3,6.9
08/03/2016,8,3,2016,-2.6,8.1
09/03/2016,9,3,2016,1.8,8
10/03/2016,10,3,2016,1.8,8
11/03/2016,11,3,2016,1.2,10.3
12/03/2016,12,3,2016,1.5,10.9
13/03/2016,13,3,2016,3.4,11.3
14/03/2016,14,3,2016,1.7,11.1
15/03/2016,15,3,2016,1.5,9.7
16/03/2016,16,3,2016,4.9,10.4
17/03/2016,17,3,2016,2.5,11.1
18/03/2016,18,3,2016,-0.6,7.2
19/03/2016,19,3,2016,2.9,7.8
20/03/2016,20,3,2016,4.1,10.9
21/03/2016,21,3,2016,2.5,9.7
22/03/2016,22,3,2016,2.2,10.4
23/03/2016,23,3,2016,4.7,8.8
24/03/2016,24,3,2016,3.5,9.6
25/03/2016,25,3,2016,4.5,13.9
26/03/2016,26,3,2016,6.4,13.5
27/03/2016,27,3,2016,4.3,10.7
28/03/2016,28,3,2016,2.7,10.4
29/03/2016,29,3,2016,2.3,10.8
30/03/2016,30,3,2016,1.9,11.4
31/03/2016,31,3,2016,1.8,11.9
01/04/2016,1,4,2016,0.5,10.7
02/04/2016,2,4,2016,6.8,13.2
03/04/2016,3,4,2016,5.7,14.4
04/04/2016,4,4,2016,7.7,13.2
05/04/2016,5,4,2016,5.4,12.8
06/04/2016,6,4,2016,4.5,10.6
07/04/2016,7,4,2016,3.7,11
08/04/2016,8,4,2016,4.8,12.5
09/04/2016,9,4,2016,4.2,10.2
10/04/2016,10,4,2016,-1.1,12.2
11/04/2016,11,4,2016,5.6,13.5
12/04/2016,12,4,2016,6.3,12.7
13/04/2016,13,4,2016,2.3,15.7
14/04/2016,14,4,2016,6.4,13.7
15/04/2016,15,4,2016,6,9.7
16/04/2016,16,4,2016,1.7,8.7
17/04/2016,17,4,2016,-1,11
18/04/2016,18,4,2016,3.4,11.1
19/04/2016,19,4,2016,4.9,13.9
20/04/2016,20,4,2016,2.4,15.3
21/04/2016,21,4,2016,3.7,15.8
22/04/2016,22,4,2016,5.5,10.8
23/04/2016,23,4,2016,0.9,10.3
24/04/2016,24,4,2016,1.9,9.9
25/04/2016,25,4,2016,5.3,11.4
26/04/2016,26,4,2016,1.4,9
27/04/2016,27,4,2016,-0.1,9.3
28/04/2016,28,4,2016,-1.3,9.3
29/04/2016,29,4,2016,1.6,9.9
30/04/2016,30,4,2016,0.6,11.5
01/05/2016,1,5,2016,0.8,14
02/05/2016,2,5,2016,8.9,15.1
03/05/2016,3,5,2016,4.5,13.5
04/05/2016,4,5,2016,2.8,16.9
05/05/2016,5,5,2016,4.2,19.3
06/05/2016,6,5,2016,6.6,20.6
07/05/2016,7,5,2016,9.5,21.4
08/05/2016,8,5,2016,10.8,25
09/05/2016,9,5,2016,12.2,23.1
10/05/2016,10,5,2016,13.3,17.1
11/05/2016,11,5,2016,12.7,18.4
12/05/2016,12,5,2016,11,21.9
13/05/2016,13,5,2016,9,14.9
14/05/2016,14,5,2016,4.8,13.2
15/05/2016,15,5,2016,2.5,15.6
16/05/2016,16,5,2016,4.6,15.7
17/05/2016,17,5,2016,4.6,17.6
18/05/2016,18,5,2016,9.9,14.5
19/05/2016,19,5,2016,8.5,16.7
20/05/2016,20,5,2016,10.9,17.2
21/05/2016,21,5,2016,11.4,16.6
22/05/2016,22,5,2016,8.2,16.6
23/05/2016,23,5,2016,6.2,16.9
24/05/2016,24,5,2016,6.2,16.6
25/05/2016,25,5,2016,6.7,12
26/05/2016,26,5,2016,8.2,16.3
27/05/2016,27,5,2016,8,18.6
28/05/2016,28,5,2016,8.8,19
29/05/2016,29,5,2016,7.7,18.4
30/05/2016,30,5,2016,9.1,18.6
31/05/2016,31,5,2016,9.5,16.4
01/06/2016,1,6,2016,10.9,14.4
02/06/2016,2,6,2016,7.7,14.6
03/06/2016,3,6,2016,6,16.7
04/06/2016,4,6,2016,11.2,20
05/06/2016,5,6,2016,10.5,22.7
06/06/2016,6,6,2016,10,24.8
07/06/2016,7,6,2016,11,24.4
08/06/2016,8,6,2016,14,23.6
09/06/2016,9,6,2016,10.5,22.6
10/06/2016,10,6,2016,13.3,21.6
11/06/2016,11,6,2016,13.4,19.2
12/06/2016,12,6,2016,12.7,19.9
13/06/2016,13,6,2016,12.6,17.3
14/06/2016,14,6,2016,11.5,17.4
15/06/2016,15,6,2016,11.2,19.3
16/06/2016,16,6,2016,11.8,18.4
17/06/2016,17,6,2016,11.4,18
18/06/2016,18,6,2016,10.7,17.5
19/06/2016,19,6,2016,9.8,18.2
20/06/2016,20,6,2016,14.3,20.3
21/06/2016,21,6,2016,11.6,19.5
22/06/2016,22,6,2016,12.7,20.1
23/06/2016,23,6,2016,13.1,21.2
24/06/2016,24,6,2016,11,19
25/06/2016,25,6,2016,9.4,18.3
26/06/2016,26,6,2016,10.6,17.9
27/06/2016,27,6,2016,12.8,18.4
28/06/2016,28,6,2016,8.4,17.7
29/06/2016,29,6,2016,9.3,16.1
30/06/2016,30,6,2016,10.6,18.5
01/07/2016,1,7,2016,12.7,18.2
02/07/2016,2,7,2016,8.4,17.8
03/07/2016,3,7,2016,9.4,19.8
04/07/2016,4,7,2016,8.9,20.2
05/07/2016,5,7,2016,13.3,18.9
06/07/2016,6,7,2016,7.8,19.4
07/07/2016,7,7,2016,13.4,20.1
08/07/2016,8,7,2016,14,20.9
09/07/2016,9,7,2016,14.2,21.7
10/07/2016,10,7,2016,15.9,21.4
11/07/2016,11,7,2016,14.2,19.7
12/07/2016,12,7,2016,11.1,16.6
13/07/2016,13,7,2016,9,17.8
14/07/2016,14,7,2016,8.7,19.9
15/07/2016,15,7,2016,9.4,20.5
16/07/2016,16,7,2016,14.5,22.1
17/07/2016,17,7,2016,15,23.9
18/07/2016,18,7,2016,12.7,27.1
19/07/2016,19,7,2016,15.2,30.9
20/07/2016,20,7,2016,19.5,27.6
21/07/2016,21,7,2016,12.5,23
22/07/2016,22,7,2016,15.2,23.9
23/07/2016,23,7,2016,13.1,25
24/07/2016,24,7,2016,13.8,22.1
25/07/2016,25,7,2016,12.2,20.8
26/07/2016,26,7,2016,11.4,20.2
27/07/2016,27,7,2016,15.4,21.6
28/07/2016,28,7,2016,12.2,20
29/07/2016,29,7,2016,14.1,22.3
30/07/2016,30,7,2016,11.6,19.8
31/07/2016,31,7,2016,10.1,19.6
01/08/2016,1,8,2016,10.5,18.2
02/08/2016,2,8,2016,13.6,20.5
03/08/2016,3,8,2016,16.3,21.6
04/08/2016,4,8,2016,13.8,20.1
05/08/2016,5,8,2016,11.6,21.6
06/08/2016,6,8,2016,11.1,24
07/08/2016,7,8,2016,16.5,21.9
08/08/2016,8,8,2016,12.1,18.9
09/08/2016,9,8,2016,8.4,18.4
10/08/2016,10,8,2016,9.2,18.3
11/08/2016,11,8,2016,13.1,20.1
12/08/2016,12,8,2016,13.7,23.3
13/08/2016,13,8,2016,14.5,21.7
14/08/2016,14,8,2016,11.9,19.9
15/08/2016,15,8,2016,8.4,23.4
16/08/2016,16,8,2016,10.1,23.3
17/08/2016,17,8,2016,10.6,23.8
18/08/2016,18,8,2016,13.5,24.2
19/08/2016,19,8,2016,14.4,18.6
20/08/2016,20,8,2016,13.6,18.9
21/08/2016,21,8,2016,14.7,20
22/08/2016,22,8,2016,14.9,21.9
23/08/2016,23,8,2016,12.9,27.7
24/08/2016,24,8,2016,14.9,25.6
25/08/2016,25,8,2016,15.5,20.9
26/08/2016,26,8,2016,13.5,22.4
27/08/2016,27,8,2016,10.8,22.5
28/08/2016,28,8,2016,14.3,20.9
29/08/2016,29,8,2016,12.6,21.2
30/08/2016,30,8,2016,11,23.1
31/08/2016,31,8,2016,12.3,21.1
01/09/2016,1,9,2016,10.5,21.1
02/09/2016,2,9,2016,13.5,19.7
03/09/2016,3,9,2016,10.2,18
04/09/2016,4,9,2016,13.8,18.9
05/09/2016,5,9,2016,13.2,21.7
06/09/2016,6,9,2016,15.3,23.6
07/09/2016,7,9,2016,16.3,24.4
08/09/2016,8,9,2016,13.4,20.8
09/09/2016,9,9,2016,13.6,21.1
10/09/2016,10,9,2016,13.4,16.8
11/09/2016,11,9,2016,8.9,19.7
12/09/2016,12,9,2016,11.3,23.4
13/09/2016,13,9,2016,15,26.3
14/09/2016,14,9,2016,16.2,26.4
15/09/2016,15,9,2016,13.7,24
16/09/2016,16,9,2016,14,17.3
17/09/2016,17,9,2016,9.4,17
18/09/2016,18,9,2016,9.2,18.9
19/09/2016,19,9,2016,12,17.8
20/09/2016,20,9,2016,11.2,18.2
21/09/2016,21,9,2016,11.4,20.2
22/09/2016,22,9,2016,12.6,18.2
23/09/2016,23,9,2016,7.8,18.6
24/09/2016,24,9,2016,10.7,20.3
25/09/2016,25,9,2016,13,17.5
26/09/2016,26,9,2016,8.8,15.8
27/09/2016,27,9,2016,11.5,18.4
28/09/2016,28,9,2016,12,21.1
29/09/2016,29,9,2016,13.8,17.2
30/09/2016,30,9,2016,8.7,16.5
01/10/2016,1,10,2016,6.6,14.3
02/10/2016,2,10,2016,5.7,15.7
03/10/2016,3,10,2016,4,16.6
04/10/2016,4,10,2016,8.1,18
05/10/2016,5,10,2016,10.7,16.7
06/10/2016,6,10,2016,7.1,15.5
07/10/2016,7,10,2016,8.5,13.6
08/10/2016,8,10,2016,10.2,15.2
09/10/2016,9,10,2016,6.4,14.8
10/10/2016,10,10,2016,4.2,13.1
11/10/2016,11,10,2016,3.7,14.2
12/10/2016,12,10,2016,7,15
13/10/2016,13,10,2016,5.7,12.8
14/10/2016,14,10,2016,7,13.4
15/10/2016,15,10,2016,7.9,15.7
16/10/2016,16,10,2016,7.1,16.3
17/10/2016,17,10,2016,9.9,15.3
18/10/2016,18,10,2016,7.4,11.9
19/10/2016,19,10,2016,7.1,13.2
20/10/2016,20,10,2016,7.4,13.7
21/10/2016,21,10,2016,5.2,12.3
22/10/2016,22,10,2016,4.3,12.7
23/10/2016,23,10,2016,4.4,12.4
24/10/2016,24,10,2016,6.2,12.2
25/10/2016,25,10,2016,6.1,12.4
26/10/2016,26,10,2016,7,14.8
27/10/2016,27,10,2016,8.5,14.3
28/10/2016,28,10,2016,10.1,14.4
29/10/2016,29,10,2016,11.7,13.9
30/10/2016,30,10,2016,9.4,12.8
31/10/2016,31,10,2016,8,16
01/11/2016,1,11,2016,6.1,11.2
02/11/2016,2,11,2016,1.3,10.2
03/11/2016,3,11,2016,0.2,10.1
04/11/2016,4,11,2016,3.7,10.4
05/11/2016,5,11,2016,1.9,8
06/11/2016,6,11,2016,0.1,7
07/11/2016,7,11,2016,2.2,7.7
08/11/2016,8,11,2016,-2.4,4.9
09/11/2016,9,11,2016,0.1,8
10/11/2016,10,11,2016,2.2,9.8
11/11/2016,11,11,2016,0.8,9.8
12/11/2016,12,11,2016,2.3,10.7
13/11/2016,13,11,2016,3.9,10.2
14/11/2016,14,11,2016,3.9,13.1
15/11/2016,15,11,2016,9.2,13.6
16/11/2016,16,11,2016,7.9,11.9
17/11/2016,17,11,2016,4.5,9.5
18/11/2016,18,11,2016,1.8,5.8
19/11/2016,19,11,2016,0.6,5.7
20/11/2016,20,11,2016,1.7,6
21/11/2016,21,11,2016,2.2,8.9
22/11/2016,22,11,2016,5.1,7.8
23/11/2016,23,11,2016,3.8,8.3
24/11/2016,24,11,2016,4.7,8.4
25/11/2016,25,11,2016,2.4,9.2
26/11/2016,26,11,2016,0.8,7.3
27/11/2016,27,11,2016,1,7.9
28/11/2016,28,11,2016,4,8.4
29/11/2016,29,11,2016,-3.1,5.2
30/11/2016,30,11,2016,-4.5,6.4
01/12/2016,1,12,2016,-1.3,7.6
02/12/2016,2,12,2016,1.6,6.8
03/12/2016,3,12,2016,2.9,7.4
04/12/2016,4,12,2016,-0.2,6.9
05/12/2016,5,12,2016,-1.3,5.2
06/12/2016,6,12,2016,-0.6,10.3
07/12/2016,7,12,2016,3.6,13.6
08/12/2016,8,12,2016,8.8,13.3
09/12/2016,9,12,2016,8.4,13.5
10/12/2016,10,12,2016,9.6,10.8
11/12/2016,11,12,2016,4.8,9.7
12/12/2016,12,12,2016,1.7,9.4
13/12/2016,13,12,2016,4.5,12.6
14/12/2016,14,12,2016,7.2,12.9
15/12/2016,15,12,2016,6.4,10.4
16/12/2016,16,12,2016,6.6,9.4
